fake_year,id,date,precip,max_temp_degF,min_temp_degF,new,depth_in,timestamp,year,month,week,julian_day,winter_day,winter,daily_percent_rank,percentile_label
1991-05-28,22965,2018-05-28,0,67,43,0,0,2019-01-04T18:39:06Z,2018,5,22,148,-102,2017-2018,0,Percentile: 0
1991-05-28,23646,2020-05-28,0,83,61,0,3,2020-05-28T23:30:01Z,2020,5,22,149,-101,2019-2020,0.7666666666666667,Percentile: 76.7
1991-05-29,210,1955-05-29,0,NA,NA,0,0,2002-10-10T12:46:18Z,1955,5,22,149,-101,1954-1955,0,Percentile: 0
1991-05-29,576,1956-05-29,0,57,23,NA,0,2002-10-10T12:46:18Z,1956,5,22,150,-100,1955-1956,0,Percentile: 0
1991-05-29,941,1957-05-29,0.02,54,31,0,0,2002-10-10T12:46:18Z,1957,5,22,149,-101,1956-1957,0,Percentile: 0
1991-05-29,1671,1959-05-29,0,72,58,0,0,2002-10-10T12:46:18Z,1959,5,22,149,-101,1958-1959,0,Percentile: 0
1991-05-29,2037,1960-05-29,0,67,52,0,0,2002-10-10T12:46:18Z,1960,5,22,150,-100,1959-1960,0,Percentile: 0
1991-05-29,2402,1961-05-29,0.78,48,NA,0,0,2002-10-10T12:46:18Z,1961,5,22,149,-101,1960-1961,0,Percentile: 0
1991-05-29,2767,1962-05-29,0,67,45,0,0,2002-10-10T12:46:18Z,1962,5,22,149,-101,1961-1962,0,Percentile: 0
1991-05-29,3132,1963-05-29,0.02,63,45,0,0,2002-10-10T12:46:18Z,1963,5,22,149,-101,1962-1963,0,Percentile: 0
1991-05-29,3467,1964-05-29,0.04,34,25,0,0,2002-10-10T12:46:18Z,1964,5,22,150,-100,1963-1964,0,Percentile: 0
1991-05-29,3802,1965-05-29,0.03,52,NA,0,0,2002-10-10T12:46:18Z,1965,5,22,149,-101,1964-1965,0,Percentile: 0
1991-05-29,4167,1966-05-29,0,50,33,0,33,2002-10-10T12:46:18Z,1966,5,22,149,-101,1965-1966,0.9333333333333333,Percentile: 93.3
1991-05-29,4532,1967-05-29,0,48,30,0,40,2002-10-10T12:46:18Z,1967,5,22,149,-101,1966-1967,0.9833333333333333,Percentile: 98.3
1991-05-29,4898,1968-05-29,0.07,59,34,0,0,2002-10-10T12:46:18Z,1968,5,22,150,-100,1967-1968,0,Percentile: 0
1991-05-29,5263,1969-05-29,0.04,62,47,0,34,2002-10-10T12:46:18Z,1969,5,22,149,-101,1968-1969,0.95,Percentile: 95
1991-05-29,5628,1970-05-29,0,55,33,0,0,2002-10-10T12:46:18Z,1970,5,22,149,-101,1969-1970,0,Percentile: 0
1991-05-29,5993,1971-05-29,0,63,42,0,36,2002-10-10T12:46:18Z,1971,5,22,149,-101,1970-1971,0.9666666666666667,Percentile: 96.7
1991-05-29,6359,1972-05-29,0,73,51,0,11,2002-10-10T12:46:18Z,1972,5,22,150,-100,1971-1972,0.9,Percentile: 90
1991-05-29,6724,1973-05-29,0.43,55,47,0,7,2002-10-10T12:46:18Z,1973,5,22,149,-101,1972-1973,0.85,Percentile: 85
1991-05-29,7089,1974-05-29,0.08,43,35,0,0,2002-10-10T12:46:18Z,1974,5,22,149,-101,1973-1974,0,Percentile: 0
1991-05-29,7454,1975-05-29,0,61,42,0,0,2002-10-10T12:46:18Z,1975,5,22,149,-101,1974-1975,0,Percentile: 0
1991-05-29,7637,1976-05-29,0,66,50,0,0,2002-10-10T12:46:18Z,1976,5,22,150,-100,1975-1976,0,Percentile: 0
1991-05-29,8367,1978-05-29,0,77,60,0,10,2002-10-10T12:46:18Z,1978,5,22,149,-101,1977-1978,0.8833333333333333,Percentile: 88.3
1991-05-29,8732,1979-05-29,0.9,52,40,0,0,2002-10-10T12:46:18Z,1979,5,22,149,-101,1978-1979,0,Percentile: 0
1991-05-29,9098,1980-05-29,0,55,33,0,0,2002-10-10T12:46:18Z,1980,5,22,150,-100,1979-1980,0,Percentile: 0
1991-05-29,9463,1981-05-29,0.03,63,49,0,0,2002-10-10T12:46:18Z,1981,5,22,149,-101,1980-1981,0,Percentile: 0
1991-05-29,9828,1982-05-29,0,65,49,0,0,2002-10-10T12:46:18Z,1982,5,22,149,-101,1981-1982,0,Percentile: 0
1991-05-29,10193,1983-05-29,0,56,37,0,4,2002-10-10T12:46:18Z,1983,5,22,149,-101,1982-1983,0.8166666666666667,Percentile: 81.7
1991-05-29,10559,1984-05-29,1.7,42,40,0,0,2002-10-10T12:46:18Z,1984,5,22,150,-100,1983-1984,0,Percentile: 0
1991-05-29,10924,1985-05-29,0,56,31,0,0,2002-10-10T12:46:18Z,1985,5,22,149,-101,1984-1985,0,Percentile: 0
1991-05-29,11289,1986-05-29,0,69,51,0,0,2002-10-10T12:46:18Z,1986,5,22,149,-101,1985-1986,0,Percentile: 0
1991-05-29,11654,1987-05-29,0.68,68,56,0,0,2002-10-10T12:46:18Z,1987,5,22,149,-101,1986-1987,0,Percentile: 0
1991-05-29,12020,1988-05-29,0,67,51,0,0,2002-10-10T12:46:18Z,1988,5,22,150,-100,1987-1988,0,Percentile: 0
1991-05-29,12385,1989-05-29,0,61,39,0,0,2002-10-10T12:46:18Z,1989,5,22,149,-101,1988-1989,0,Percentile: 0
1991-05-29,12750,1990-05-29,0,63,46,0,0,2002-10-10T12:46:18Z,1990,5,22,149,-101,1989-1990,0,Percentile: 0
1991-05-29,13115,1991-05-29,0.05,57,52,0,0,2002-10-10T12:46:18Z,1991,5,22,149,-101,1990-1991,0,Percentile: 0
1991-05-29,13481,1992-05-29,0,57,37,0,0,2002-10-10T12:46:18Z,1992,5,22,150,-100,1991-1992,0,Percentile: 0
1991-05-29,14211,1994-05-29,0,55,33,0,5,2002-10-10T12:46:18Z,1994,5,22,149,-101,1993-1994,0.8333333333333334,Percentile: 83.3
1991-05-29,14576,1995-05-29,0.4,57,38,0,0,2002-10-10T12:46:18Z,1995,5,22,149,-101,1994-1995,0,Percentile: 0
1991-05-29,14942,1996-05-29,0.28,53,27,0,22,2002-10-10T12:46:18Z,1996,5,22,150,-100,1995-1996,0.9166666666666666,Percentile: 91.7
1991-05-29,15307,1997-05-29,0,60,45,0,58,2002-10-10T12:46:18Z,1997,5,22,149,-101,1996-1997,1,Percentile: 100
1991-05-29,15672,1998-05-29,0,72,58,0,0,2002-10-10T12:46:18Z,1998,5,22,149,-101,1997-1998,0,Percentile: 0
1991-05-29,16037,1999-05-29,0,64,50,0,0,2002-10-10T12:46:18Z,1999,5,22,149,-101,1998-1999,0,Percentile: 0
1991-05-29,16386,2000-05-29,0,51,35,0,0,2002-10-10T12:46:18Z,2000,5,22,150,-100,1999-2000,0,Percentile: 0
1991-05-29,16722,2001-05-29,0.17,47,40,0,0,2002-10-10T12:46:18Z,2001,5,22,149,-101,2000-2001,0,Percentile: 0
1991-05-29,17057,2002-05-29,0,67,51,0,8,2002-10-10T12:46:18Z,2002,5,22,149,-101,2001-2002,0.8666666666666667,Percentile: 86.7
1991-05-29,17412,2003-05-29,0.48,48,43,0,0,2003-05-29T18:30:11Z,2003,5,22,149,-101,2002-2003,0,Percentile: 0
1991-05-29,17772,2004-05-29,0.02,44,24,0,0,2009-10-23T12:53:31Z,2004,5,22,150,-100,2003-2004,0,Percentile: 0
1991-05-29,18122,2005-05-29,0.1,53,43,0,0,2005-05-29T18:30:07Z,2005,5,22,149,-101,2004-2005,0,Percentile: 0
1991-05-29,18475,2006-05-29,0,67,52,0,0,2006-05-29T19:30:09Z,2006,5,22,149,-101,2005-2006,0,Percentile: 0
1991-05-29,19592,2007-05-29,0,55,40,0,0,2009-10-22T15:16:58Z,2007,5,22,149,-101,2006-2007,0,Percentile: 0
1991-05-29,19059,2008-05-29,0,55,34,0,1,2008-05-29T18:30:01Z,2008,5,22,150,-100,2007-2008,0.8,Percentile: 80
1991-05-29,19419,2009-05-29,1.12,53,37,0,0,2009-05-29T18:30:02Z,2009,5,22,149,-101,2008-2009,0,Percentile: 0
1991-05-29,19994,2010-05-29,0,64,52,0,0,2011-01-10T12:50:05Z,2010,5,22,149,-101,2009-2010,0,Percentile: 0
1991-05-29,20354,2011-05-29,0.63,61,57,0,0,2011-05-29T18:30:01Z,2011,5,22,149,-101,2010-2011,0,Percentile: 0
1991-05-29,20713,2012-05-29,0.35,72,59,0,0,2012-05-29T20:30:02Z,2012,5,22,150,-100,2011-2012,0,Percentile: 0
1991-05-29,21200,2013-05-29,0.63,60,41,0,0,2013-05-29T18:30:02Z,2013,5,22,149,-101,2012-2013,0,Percentile: 0
1991-05-29,21559,2014-05-29,0.18,55,34,0,0,2014-05-29T18:30:02Z,2014,5,22,149,-101,2013-2014,0,Percentile: 0
1991-05-29,21917,2015-05-29,0.32,64,47,0,0,2015-05-29T18:30:01Z,2015,5,22,149,-101,2014-2015,0,Percentile: 0
1991-05-29,22274,2016-05-29,0,74,62,0,0,2016-05-29T18:30:02Z,2016,5,22,150,-100,2015-2016,0,Percentile: 0
1991-05-29,22617,2017-05-29,0.6,61,41,0,0,2017-05-29T18:30:03Z,2017,5,22,149,-101,2016-2017,0,Percentile: 0
1991-05-29,22966,2018-05-29,0,67,55,0,0,2019-01-04T18:39:06Z,2018,5,22,149,-101,2017-2018,0,Percentile: 0
1991-05-30,211,1955-05-30,1.56,70,45,0,0,2002-10-10T12:46:18Z,1955,5,22,150,-100,1954-1955,0,Percentile: 0
1991-05-30,577,1956-05-30,0.41,56,NA,NA,0,2002-10-10T12:46:18Z,1956,5,22,151,-99,1955-1956,0,Percentile: 0
1991-05-30,942,1957-05-30,0,62,41,0,0,2002-10-10T12:46:18Z,1957,5,22,150,-100,1956-1957,0,Percentile: 0
1991-05-30,1672,1959-05-30,0.9,70,54,0,0,2002-10-10T12:46:18Z,1959,5,22,150,-100,1958-1959,0,Percentile: 0
1991-05-30,2038,1960-05-30,0,65,48,0,0,2002-10-10T12:46:18Z,1960,5,22,151,-99,1959-1960,0,Percentile: 0
1991-05-30,2403,1961-05-30,0,39,23,0,0,2002-10-10T12:46:18Z,1961,5,22,150,-100,1960-1961,0,Percentile: 0
1991-05-30,2768,1962-05-30,0,71,36,0,0,2002-10-10T12:46:18Z,1962,5,22,150,-100,1961-1962,0,Percentile: 0
1991-05-30,3133,1963-05-30,0.5,54,42,0,0,2002-10-10T12:46:18Z,1963,5,22,150,-100,1962-1963,0,Percentile: 0
1991-05-30,3468,1964-05-30,0.01,48,31,0,0,2002-10-10T12:46:18Z,1964,5,22,151,-99,1963-1964,0,Percentile: 0
1991-05-30,3803,1965-05-30,0,50,29,0,0,2002-10-10T12:46:18Z,1965,5,22,150,-100,1964-1965,0,Percentile: 0
1991-05-30,4168,1966-05-30,0.01,41,25,0,29,2002-10-10T12:46:18Z,1966,5,22,150,-100,1965-1966,0.9482758620689655,Percentile: 94.8
1991-05-30,4533,1967-05-30,0,45,NA,0,39,2002-10-10T12:46:18Z,1967,5,22,150,-100,1966-1967,0.9827586206896551,Percentile: 98.3
1991-05-30,4899,1968-05-30,0,62,40,0,0,2002-10-10T12:46:18Z,1968,5,22,151,-99,1967-1968,0,Percentile: 0
1991-05-30,5264,1969-05-30,0.29,59,47,0,27,2002-10-10T12:46:18Z,1969,5,22,150,-100,1968-1969,0.9310344827586207,Percentile: 93.1
1991-05-30,5629,1970-05-30,0,62,42,0,0,2002-10-10T12:46:18Z,1970,5,22,150,-100,1969-1970,0,Percentile: 0
1991-05-30,5994,1971-05-30,0,67,47,0,30,2002-10-10T12:46:18Z,1971,5,22,150,-100,1970-1971,0.9655172413793104,Percentile: 96.6
1991-05-30,6360,1972-05-30,0,70,53,0,0,2002-10-10T12:46:18Z,1972,5,22,151,-99,1971-1972,0,Percentile: 0
1991-05-30,6725,1973-05-30,0.04,51,41,0,5,2002-10-10T12:46:18Z,1973,5,22,150,-100,1972-1973,0.8793103448275862,Percentile: 87.9
1991-05-30,7090,1974-05-30,0,50,39,0,0,2002-10-10T12:46:18Z,1974,5,22,150,-100,1973-1974,0,Percentile: 0
1991-05-30,7455,1975-05-30,0.28,58,47,0,0,2002-10-10T12:46:18Z,1975,5,22,150,-100,1974-1975,0,Percentile: 0
1991-05-30,7638,1976-05-30,0,63,47,0,0,2002-10-10T12:46:18Z,1976,5,22,151,-99,1975-1976,0,Percentile: 0
1991-05-30,8368,1978-05-30,0,75,58,0,1,2002-10-10T12:46:18Z,1978,5,22,150,-100,1977-1978,0.8275862068965517,Percentile: 82.8
1991-05-30,8733,1979-05-30,0.11,50,41,0,0,2002-10-10T12:46:18Z,1979,5,22,150,-100,1978-1979,0,Percentile: 0
1991-05-30,9099,1980-05-30,0,62,44,0,0,2002-10-10T12:46:18Z,1980,5,22,151,-99,1979-1980,0,Percentile: 0
1991-05-30,9464,1981-05-30,0.03,59,52,0,0,2002-10-10T12:46:18Z,1981,5,22,150,-100,1980-1981,0,Percentile: 0
1991-05-30,9829,1982-05-30,0.02,61,50,0,0,2002-10-10T12:46:18Z,1982,5,22,150,-100,1981-1982,0,Percentile: 0
1991-05-30,10194,1983-05-30,0.37,50,40,0,3,2002-10-10T12:46:18Z,1983,5,22,150,-100,1982-1983,0.8620689655172413,Percentile: 86.2
1991-05-30,10560,1984-05-30,0.94,50,40,0,0,2002-10-10T12:46:18Z,1984,5,22,151,-99,1983-1984,0,Percentile: 0
1991-05-30,10925,1985-05-30,0,64,53,0,0,2002-10-10T12:46:18Z,1985,5,22,150,-100,1984-1985,0,Percentile: 0
1991-05-30,11290,1986-05-30,0.8,69,50,0,0,2002-10-10T12:46:18Z,1986,5,22,150,-100,1985-1986,0,Percentile: 0
1991-05-30,11655,1987-05-30,0,73,56,0,0,2002-10-10T12:46:18Z,1987,5,22,150,-100,1986-1987,0,Percentile: 0
1991-05-30,12021,1988-05-30,0.22,65,45,0,0,2002-10-10T12:46:18Z,1988,5,22,151,-99,1987-1988,0,Percentile: 0
1991-05-30,12386,1989-05-30,0,61,47,0,0,2002-10-10T12:46:18Z,1989,5,22,150,-100,1988-1989,0,Percentile: 0
1991-05-30,12751,1990-05-30,0.54,46,30,0,0,2002-10-10T12:46:18Z,1990,5,22,150,-100,1989-1990,0,Percentile: 0
1991-05-30,13116,1991-05-30,0.18,61,49,0,0,2002-10-10T12:46:18Z,1991,5,22,150,-100,1990-1991,0,Percentile: 0
1991-05-30,13482,1992-05-30,0,63,45,0,0,2002-10-10T12:46:18Z,1992,5,22,151,-99,1991-1992,0,Percentile: 0
1991-05-30,14212,1994-05-30,0.36,63,44,0,5,2002-10-10T12:46:18Z,1994,5,22,150,-100,1993-1994,0.8793103448275862,Percentile: 87.9
1991-05-30,14577,1995-05-30,1.79,53,41,0,0,2002-10-10T12:46:18Z,1995,5,22,150,-100,1994-1995,0,Percentile: 0
1991-05-30,15308,1997-05-30,0,59,43,0,56,2002-10-10T12:46:18Z,1997,5,22,150,-100,1996-1997,1,Percentile: 100
1991-05-30,15673,1998-05-30,1.05,62,44,0,0,2002-10-10T12:46:18Z,1998,5,22,150,-100,1997-1998,0,Percentile: 0
1991-05-30,16038,1999-05-30,0,72,55,0,0,2002-10-10T12:46:18Z,1999,5,22,150,-100,1998-1999,0,Percentile: 0
1991-05-30,16387,2000-05-30,0,48,-56,0,0,2018-01-05T12:55:40Z,2000,5,22,151,-99,1999-2000,0,Percentile: 0
1991-05-30,16723,2001-05-30,0.56,45,28,0.7,1,2002-10-10T12:46:18Z,2001,5,22,150,-100,2000-2001,0.8275862068965517,Percentile: 82.8
1991-05-30,17058,2002-05-30,0.33,65,54,0,6,2002-10-10T12:46:18Z,2002,5,22,150,-100,2001-2002,0.9137931034482759,Percentile: 91.4
1991-05-30,17413,2003-05-30,0.63,50,43,0,0,2003-05-30T18:30:06Z,2003,5,22,150,-100,2002-2003,0,Percentile: 0
1991-05-30,17773,2004-05-30,0,47,29,0,0,2004-05-30T18:30:13Z,2004,5,22,151,-99,2003-2004,0,Percentile: 0
1991-05-30,18123,2005-05-30,0.1,55,42,0,0,2005-05-30T18:30:07Z,2005,5,22,150,-100,2004-2005,0,Percentile: 0
1991-05-30,18476,2006-05-30,0.08,70,57,0,0,2006-05-30T18:30:08Z,2006,5,22,150,-100,2005-2006,0,Percentile: 0
1991-05-30,19593,2007-05-30,0,58,47,0,0,2009-10-22T15:16:58Z,2007,5,22,150,-100,2006-2007,0,Percentile: 0
1991-05-30,19060,2008-05-30,0,58,40,0,0,2008-05-30T18:30:02Z,2008,5,22,151,-99,2007-2008,0,Percentile: 0
1991-05-30,19420,2009-05-30,0.42,52,42,0,0,2009-05-30T18:30:02Z,2009,5,22,150,-100,2008-2009,0,Percentile: 0
1991-05-30,19995,2010-05-30,0,61,45,0,0,2010-05-30T18:30:01Z,2010,5,22,150,-100,2009-2010,0,Percentile: 0
1991-05-30,20355,2011-05-30,0.47,64,54,0,0,2011-05-30T18:30:02Z,2011,5,22,150,-100,2010-2011,0,Percentile: 0
1991-05-30,20714,2012-05-30,0.47,62,48,0,0,2012-05-30T18:30:02Z,2012,5,22,151,-99,2011-2012,0,Percentile: 0
1991-05-30,21201,2013-05-30,0.03,65,53,0,0,2013-05-30T18:30:02Z,2013,5,22,150,-100,2012-2013,0,Percentile: 0
1991-05-30,21560,2014-05-30,0,56,42,0,0,2014-05-30T18:30:02Z,2014,5,22,150,-100,2013-2014,0,Percentile: 0
1991-05-30,21918,2015-05-30,0,69,56,0,0,2015-05-30T18:30:01Z,2015,5,22,150,-100,2014-2015,0,Percentile: 0
1991-05-30,22275,2016-05-30,0.73,69,54,0,0,2016-05-30T18:30:03Z,2016,5,22,151,-99,2015-2016,0,Percentile: 0
1991-05-30,22967,2018-05-30,0,76,52,0,0,2019-01-04T18:39:06Z,2018,5,22,150,-100,2017-2018,0,Percentile: 0
1991-05-31,212,1955-05-31,0.02,57,45,0,0,2002-10-10T12:46:18Z,1955,5,22,151,-99,1954-1955,0,Percentile: 0
1991-05-31,578,1956-05-31,0.26,64,NA,NA,0,2002-10-10T12:46:18Z,1956,5,22,152,-98,1955-1956,0,Percentile: 0
1991-05-31,943,1957-05-31,0,67,43,0,0,2002-10-10T12:46:18Z,1957,5,22,151,-99,1956-1957,0,Percentile: 0
1991-05-31,1673,1959-05-31,0,58,34,0,0,2002-10-10T12:46:18Z,1959,5,22,151,-99,1958-1959,0,Percentile: 0
1991-05-31,2039,1960-05-31,0.21,56,46,0,0,2002-10-10T12:46:18Z,1960,5,22,152,-98,1959-1960,0,Percentile: 0
1991-05-31,2404,1961-05-31,0,48,22,0,0,2002-10-10T12:46:18Z,1961,5,22,151,-99,1960-1961,0,Percentile: 0
1991-05-31,2769,1962-05-31,0.08,70,54,0,0,2002-10-10T12:46:18Z,1962,5,22,151,-99,1961-1962,0,Percentile: 0
1991-05-31,3134,1963-05-31,0,62,42,0,0,2002-10-10T12:46:18Z,1963,5,22,151,-99,1962-1963,0,Percentile: 0
1991-05-31,3469,1964-05-31,0,51,35,0,0,2002-10-10T12:46:18Z,1964,5,22,152,-98,1963-1964,0,Percentile: 0
1991-05-31,3804,1965-05-31,0.02,47,31,0,0,2002-10-10T12:46:18Z,1965,5,22,151,-99,1964-1965,0,Percentile: 0
1991-05-31,4169,1966-05-31,0,45,30,0,26,2002-10-10T12:46:18Z,1966,5,22,151,-99,1965-1966,0.9516129032258065,Percentile: 95.2
1991-05-31,4534,1967-05-31,0,48,NA,0,35,2002-10-10T12:46:18Z,1967,5,22,151,-99,1966-1967,0.9838709677419355,Percentile: 98.4
1991-05-31,4900,1968-05-31,1.1,60,45,0,0,2002-10-10T12:46:18Z,1968,5,22,152,-98,1967-1968,0,Percentile: 0
1991-05-31,5265,1969-05-31,0,59,34,0,24,2002-10-10T12:46:18Z,1969,5,22,151,-99,1968-1969,0.9354838709677419,Percentile: 93.5
1991-05-31,5630,1970-05-31,0,64,48,0,0,2002-10-10T12:46:18Z,1970,5,22,151,-99,1969-1970,0,Percentile: 0
1991-05-31,5995,1971-05-31,0,63,43,0,27,2002-10-10T12:46:18Z,1971,5,22,151,-99,1970-1971,0.967741935483871,Percentile: 96.8
1991-05-31,6361,1972-05-31,0.22,61,52,0,0,2002-10-10T12:46:18Z,1972,5,22,152,-98,1971-1972,0,Percentile: 0
1991-05-31,6726,1973-05-31,0.9,52,45,0,4,2002-10-10T12:46:18Z,1973,5,22,151,-99,1972-1973,0.8709677419354839,Percentile: 87.1
1991-05-31,7091,1974-05-31,0,55,44,0,0,2002-10-10T12:46:18Z,1974,5,22,151,-99,1973-1974,0,Percentile: 0
1991-05-31,7456,1975-05-31,0.14,64,47,0,0,2002-10-10T12:46:18Z,1975,5,22,151,-99,1974-1975,0,Percentile: 0
1991-05-31,7639,1976-05-31,0,65,50,0,0,2002-10-10T12:46:18Z,1976,5,22,152,-98,1975-1976,0,Percentile: 0
1991-05-31,8369,1978-05-31,0,75,55,0,0,2002-10-10T12:46:18Z,1978,5,22,151,-99,1977-1978,0,Percentile: 0
1991-05-31,8734,1979-05-31,0.35,49,42,0,0,2002-10-10T12:46:18Z,1979,5,22,151,-99,1978-1979,0,Percentile: 0
1991-05-31,9100,1980-05-31,0,68,58,0,0,2002-10-10T12:46:18Z,1980,5,22,152,-98,1979-1980,0,Percentile: 0
1991-05-31,9465,1981-05-31,1.38,58,39,0,0,2002-10-10T12:46:18Z,1981,5,22,151,-99,1980-1981,0,Percentile: 0
1991-05-31,9830,1982-05-31,0.17,61,50,0,0,2002-10-10T12:46:18Z,1982,5,22,151,-99,1981-1982,0,Percentile: 0
1991-05-31,10195,1983-05-31,0.77,50,40,0,0,2002-10-10T12:46:18Z,1983,5,22,151,-99,1982-1983,0,Percentile: 0
1991-05-31,10561,1984-05-31,0.27,46,32,0,0,2002-10-10T12:46:18Z,1984,5,22,152,-98,1983-1984,0,Percentile: 0
1991-05-31,10926,1985-05-31,0,62,48,0,0,2002-10-10T12:46:18Z,1985,5,22,151,-99,1984-1985,0,Percentile: 0
1991-05-31,11291,1986-05-31,0.01,63,44,0,0,2002-10-10T12:46:18Z,1986,5,22,151,-99,1985-1986,0,Percentile: 0
1991-05-31,11656,1987-05-31,1.18,75,57,0,0,2002-10-10T12:46:18Z,1987,5,22,151,-99,1986-1987,0,Percentile: 0
1991-05-31,12022,1988-05-31,0.02,59,50,0,0,2002-10-10T12:46:18Z,1988,5,22,152,-98,1987-1988,0,Percentile: 0
1991-05-31,12387,1989-05-31,0.3,56,50,0,0,2002-10-10T12:46:18Z,1989,5,22,151,-99,1988-1989,0,Percentile: 0
1991-05-31,12752,1990-05-31,0,48,36,0,0,2002-10-10T12:46:18Z,1990,5,22,151,-99,1989-1990,0,Percentile: 0
1991-05-31,13117,1991-05-31,1.15,60,55,0,0,2002-10-10T12:46:18Z,1991,5,22,151,-99,1990-1991,0,Percentile: 0
1991-05-31,13483,1992-05-31,0.71,57,39,0,0,2002-10-10T12:46:18Z,1992,5,22,152,-98,1991-1992,0,Percentile: 0
1991-05-31,13848,1993-05-31,0.08,42,34,0,0,2002-10-10T12:46:18Z,1993,5,22,151,-99,1992-1993,0,Percentile: 0
1991-05-31,14213,1994-05-31,0,68,53,0,2,2002-10-10T12:46:18Z,1994,5,22,151,-99,1993-1994,0.8387096774193549,Percentile: 83.9
1991-05-31,14578,1995-05-31,0.08,67,47,0,0,2002-10-10T12:46:18Z,1995,5,22,151,-99,1994-1995,0,Percentile: 0
1991-05-31,14944,1996-05-31,0,57,26,0,14,2002-10-10T12:46:18Z,1996,5,22,152,-98,1995-1996,0.9193548387096774,Percentile: 91.9
1991-05-31,15309,1997-05-31,0.24,56,43,0,54,2002-10-10T12:46:18Z,1997,5,22,151,-99,1996-1997,1,Percentile: 100
1991-05-31,15674,1998-05-31,0.41,61,42,0,0,2002-10-10T12:46:18Z,1998,5,22,151,-99,1997-1998,0,Percentile: 0
1991-05-31,16039,1999-05-31,0,75,60,0,0,2002-10-10T12:46:18Z,1999,5,22,151,-99,1998-1999,0,Percentile: 0
1991-05-31,16388,2000-05-31,0,62,43,0,0,2002-10-10T12:46:18Z,2000,5,22,152,-98,1999-2000,0,Percentile: 0
1991-05-31,16724,2001-05-31,2.03,33,24,6.5,6,2002-10-10T12:46:18Z,2001,5,22,151,-99,2000-2001,0.8870967741935484,Percentile: 88.7
1991-05-31,17059,2002-05-31,0.93,60,50,0,2,2002-10-10T12:46:18Z,2002,5,22,151,-99,2001-2002,0.8387096774193549,Percentile: 83.9
1991-05-31,17414,2003-05-31,0.02,52,42,0,0,2003-05-31T18:30:07Z,2003,5,22,151,-99,2002-2003,0,Percentile: 0
1991-05-31,17774,2004-05-31,0,59,35,0,0,2004-05-31T19:31:24Z,2004,5,22,152,-98,2003-2004,0,Percentile: 0
1991-05-31,18124,2005-05-31,0.42,NA,44,0,0,2008-12-16T12:02:51Z,2005,5,22,151,-99,2004-2005,0,Percentile: 0
1991-05-31,18477,2006-05-31,0,75,55,0,0,2006-05-31T18:30:09Z,2006,5,22,151,-99,2005-2006,0,Percentile: 0
1991-05-31,19594,2007-05-31,0.09,57,51,0,0,2009-10-22T15:16:58Z,2007,5,22,151,-99,2006-2007,0,Percentile: 0
1991-05-31,19061,2008-05-31,0.92,56,46,0,0,2008-05-31T19:30:02Z,2008,5,22,152,-98,2007-2008,0,Percentile: 0
1991-05-31,19421,2009-05-31,0.02,50,40,0,0,2009-05-31T18:30:02Z,2009,5,22,151,-99,2008-2009,0,Percentile: 0
1991-05-31,19996,2010-05-31,0,65,41,0,0,2010-05-31T20:30:02Z,2010,5,22,151,-99,2009-2010,0,Percentile: 0
1991-05-31,20356,2011-05-31,0,70,54,0,0,2011-05-31T18:30:02Z,2011,5,22,151,-99,2010-2011,0,Percentile: 0
1991-05-31,20715,2012-05-31,0,61,46,0,0,2012-05-31T18:30:02Z,2012,5,22,152,-98,2011-2012,0,Percentile: 0
1991-05-31,21202,2013-05-31,0,75,59,0,0,2013-05-31T18:30:01Z,2013,5,22,151,-99,2012-2013,0,Percentile: 0
1991-05-31,21561,2014-05-31,0.11,56,38,0,0,2014-05-31T18:30:02Z,2014,5,22,151,-99,2013-2014,0,Percentile: 0
1991-05-31,21919,2015-05-31,2.01,68,35,0,0,2015-05-31T18:30:01Z,2015,5,22,151,-99,2014-2015,0,Percentile: 0
1991-05-31,22276,2016-05-31,0,68,48,0,0,2016-05-31T19:30:02Z,2016,5,22,152,-98,2015-2016,0,Percentile: 0
1991-05-31,22619,2017-05-31,0.97,55,42,0,0,2017-05-31T20:30:09Z,2017,5,22,151,-99,2016-2017,0,Percentile: 0
1991-05-31,22968,2018-05-31,0,76,58,0,0,2019-01-04T18:39:06Z,2018,5,22,151,-99,2017-2018,0,Percentile: 0
1991-05-31,23298,2019-05-31,0,61,39,0,11,2019-05-31T23:30:01Z,2019,5,22,151,-99,2018-2019,0.9032258064516129,Percentile: 90.3
1991-06-01,213,1955-06-01,1.96,72,42,0,0,2002-10-10T12:46:18Z,1955,6,22,152,-98,1954-1955,0,Percentile: 0
1991-06-01,579,1956-06-01,0,66,47,0,0,2002-10-10T12:46:18Z,1956,6,22,153,-97,1955-1956,0,Percentile: 0
1991-06-01,944,1957-06-01,0,67,50,0,0,2002-10-10T12:46:18Z,1957,6,22,152,-98,1956-1957,0,Percentile: 0
1991-06-01,1309,1958-06-01,0.71,64,49,0,0,2002-10-10T12:46:18Z,1958,6,22,152,-98,1957-1958,0,Percentile: 0
1991-06-01,1674,1959-06-01,0.7,58,39,0,0,2002-10-10T12:46:18Z,1959,6,22,152,-98,1958-1959,0,Percentile: 0
1991-06-01,2040,1960-06-01,0.22,50,45,0,0,2002-10-10T12:46:18Z,1960,6,22,153,-97,1959-1960,0,Percentile: 0
1991-06-01,2405,1961-06-01,0.03,59,43,0,0,2002-10-10T12:46:18Z,1961,6,22,152,-98,1960-1961,0,Percentile: 0
